,dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude
12907,5/29/2014,329932.0,3,1.5,1460,5040,1971,98133,47.7112,-122.357
12908,1/20/2015,539000.0,3,1.5,1460,5040,1971,98133,47.7112,-122.357
12909,3/10/2015,275000.0,3,1.75,1650,7700,1977,98023,47.3155,-122.365
12910,9/10/2014,590000.0,4,2.5,2660,35010,1993,98045,47.4816,-121.714
12911,1/23/2015,782000.0,4,2.5,3510,24604,1997,98053,47.6772,-122.056
12912,6/16/2014,575000.0,4,2.5,2120,9603,1985,98027,47.5348,-122.053
12913,1/14/2015,509000.0,3,2.25,1780,9315,1996,98133,47.7484,-122.353
12914,5/9/2014,290000.0,4,2.5,2000,13300,1968,98001,47.353,-122.294
12915,7/28/2014,305240.0,3,1.0,1300,9000,1956,98133,47.7352,-122.337
12916,6/10/2014,555000.0,3,2.0,2180,4976,1930,98126,47.573,-122.38
12917,7/25/2014,317000.0,3,2.0,1790,8228,1980,98058,47.4658,-122.172
12918,6/13/2014,430000.0,3,2.0,1910,5040,1971,98074,47.6312,-122.061
12919,2/24/2015,850000.0,2,1.5,1800,4144,1962,98116,47.5934,-122.39
12920,11/26/2014,469000.0,3,2.25,2620,10659,1976,98155,47.7643,-122.273
12921,7/30/2014,327200.0,2,2.0,1440,8425,1942,98168,47.4831,-122.296
12922,6/12/2014,835000.0,3,3.0,2790,12523,1977,98198,47.3571,-122.324
12923,9/3/2014,360000.0,4,2.5,2340,13445,1990,98042,47.374,-122.125
12924,12/11/2014,372000.0,4,2.5,2070,8658,1999,98178,47.5072,-122.257
12925,3/26/2015,453000.0,3,1.0,2160,11484,1968,98034,47.7277,-122.185
12926,8/13/2014,275000.0,2,1.75,2090,11317,1931,98188,47.4594,-122.279
12927,7/2/2014,475000.0,4,2.5,2040,7260,1963,98133,47.7399,-122.332
12928,2/13/2015,310000.0,4,2.75,1950,9720,1986,98031,47.3969,-122.205
12929,2/10/2015,173000.0,4,2.0,1200,8460,1957,98188,47.4413,-122.277
12930,4/3/2015,313500.0,5,3.0,2240,94960,1985,98045,47.481,-121.788
12931,7/29/2014,345000.0,3,2.5,1360,1489,2007,98126,47.549,-122.372
12932,3/16/2015,436000.0,3,1.5,1500,10200,1955,98177,47.7598,-122.359
12933,9/24/2014,244500.0,2,1.75,1300,14500,1939,98168,47.4989,-122.329
12934,7/11/2014,206000.0,3,1.75,1140,9800,1968,98001,47.3063,-122.27
12935,4/21/2015,890000.0,4,2.5,2930,9158,2005,98052,47.7065,-122.13
12936,1/22/2015,329950.0,4,2.25,2140,8874,1986,98092,47.2654,-122.217
12937,2/17/2015,250000.0,3,1.75,1628,286355,1996,98092,47.2558,-122.122
12938,10/27/2014,246000.0,3,2.0,1990,203861,1949,98022,47.2507,-122.039
12939,7/16/2014,440000.0,3,1.75,1950,19747,1979,98072,47.7685,-122.162
12940,9/24/2014,395000.0,4,1.75,1910,8117,1975,98072,47.7344,-122.173
12941,9/26/2014,305000.0,3,1.0,820,5150,1918,98118,47.5514,-122.284
12942,9/23/2014,160000.0,3,2.25,1470,8682,1985,98003,47.2729,-122.299
12943,2/26/2015,269000.0,3,2.25,1470,8682,1985,98003,47.2729,-122.299
12944,8/11/2014,169500.0,3,1.0,1060,10023,1962,98023,47.2869,-122.36
12945,12/5/2014,690500.0,4,2.75,3130,8920,2014,98155,47.7397,-122.316
12946,12/3/2014,245560.0,2,1.5,1260,9693,1957,98177,47.7775,-122.365
12947,3/11/2015,345000.0,4,2.75,2200,13498,1987,98023,47.3148,-122.35
12948,10/15/2014,383000.0,4,1.75,2580,19607,1958,98056,47.5067,-122.197
12949,8/27/2014,388500.0,3,2.25,1350,944,2007,98144,47.5997,-122.312
12950,9/18/2014,250000.0,3,1.75,1350,8548,1985,98003,47.3179,-122.33
12951,2/3/2015,455500.0,3,1.75,2290,19000,1973,98042,47.3837,-122.158
12952,12/1/2014,672000.0,3,1.0,1220,8573,1954,98004,47.6088,-122.193
12953,6/30/2014,550000.0,4,1.5,2750,128502,1958,98055,47.4345,-122.198
12954,5/6/2015,487000.0,3,1.75,1430,12632,1959,98008,47.6371,-122.123
12955,8/20/2014,291375.0,4,2.5,2220,6233,2001,98059,47.4887,-122.15
12956,3/4/2015,225000.0,3,1.0,1490,15850,1946,98133,47.7411,-122.347
12957,11/11/2014,519950.0,5,3.5,2440,10200,1974,98075,47.5814,-122.003
12958,8/26/2014,250000.0,3,2.5,2070,8400,1990,98002,47.3099,-122.206
12959,9/18/2014,614950.0,3,1.0,1500,2400,1900,98119,47.6333,-122.362
12960,1/14/2015,599500.0,4,2.25,2020,10260,1984,98052,47.6801,-122.114
12961,9/24/2014,625000.0,4,1.5,2190,13660,1952,98177,47.7658,-122.37
12962,5/6/2015,248500.0,2,1.0,780,10064,1958,98168,47.4913,-122.318
12963,9/30/2014,469950.0,5,2.0,1220,4200,1921,98105,47.6677,-122.321
12964,4/22/2015,525000.0,3,1.5,1840,10956,1970,98033,47.6746,-122.164
12965,9/2/2014,787500.0,2,2.5,2390,6928,1949,98146,47.5101,-122.391
12966,4/16/2015,485000.0,4,2.5,3710,15935,2005,98001,47.3528,-122.267
12967,4/7/2015,310000.0,2,1.0,750,5379,1919,98118,47.5324,-122.272
12968,10/10/2014,280000.0,5,2.0,2110,7919,1966,98118,47.5164,-122.267
12969,4/2/2015,200000.0,4,1.0,1020,42966,1922,98072,47.7617,-122.11
12970,10/10/2014,490000.0,3,2.5,3080,7363,2006,98055,47.4473,-122.205
12971,12/31/2014,146000.0,3,1.0,900,4770,1969,98023,47.3038,-122.362
12972,11/20/2014,500000.0,5,3.0,3720,25474,1986,98001,47.3296,-122.256
12973,9/10/2014,242500.0,3,1.0,940,7380,1959,98058,47.4516,-122.175
12974,10/6/2014,324950.0,3,1.0,1040,7288,1959,98125,47.7287,-122.311
12975,4/16/2015,231500.0,2,1.0,1000,7615,1943,98056,47.49,-122.191
12976,5/29/2014,300000.0,3,2.5,2080,9827,1989,98023,47.3058,-122.394
12977,12/2/2014,545000.0,4,2.5,2500,50595,1997,98045,47.4736,-121.731
12978,2/17/2015,350000.0,3,1.0,1050,8583,1955,98133,47.7451,-122.339
12979,5/23/2014,467100.0,3,1.75,1620,8645,1973,98052,47.6651,-122.151
12980,4/8/2015,180000.0,3,1.0,1610,8500,1959,98032,47.3717,-122.297
12981,7/10/2014,749000.0,4,1.5,2130,5000,1920,98144,47.5828,-122.291
12982,10/9/2014,245000.0,3,2.5,1460,11593,1989,98023,47.2984,-122.385
12983,8/19/2014,260000.0,5,1.0,1600,7350,1962,98031,47.3943,-122.196
12984,6/7/2014,490000.0,3,3.0,1730,2940,1985,98117,47.6911,-122.392
12985,8/27/2014,565000.0,4,2.5,2280,4602,2003,98075,47.5895,-122.019
12986,8/25/2014,330000.0,4,2.25,2430,7490,1983,98058,47.4406,-122.139
12987,11/4/2014,295000.0,3,1.0,1380,7575,1963,98056,47.5139,-122.187
12988,10/9/2014,725000.0,3,1.5,1790,6000,1903,98115,47.6754,-122.325
12989,9/3/2014,1140000.0,4,2.5,3370,10602,1999,98007,47.6591,-122.147
12990,8/4/2014,680000.0,3,2.25,2920,6300,1956,98177,47.7065,-122.37
12991,10/30/2014,490000.0,2,1.0,2180,9300,1947,98177,47.7032,-122.371
12992,4/27/2015,635000.0,3,1.75,1480,6985,1926,98117,47.686,-122.374
12993,4/6/2015,750000.0,3,2.5,2350,715690,1979,98022,47.1622,-121.971
12994,12/9/2014,330000.0,4,2.25,2440,8098,1983,98023,47.3126,-122.346
12995,3/24/2015,270000.0,3,2.5,1350,1189,2007,98106,47.5218,-122.358
12996,5/14/2014,340000.0,3,2.25,1970,3716,1997,98056,47.4907,-122.167
12997,3/4/2015,413252.0,3,0.75,1110,3960,1951,98117,47.6834,-122.366
12998,2/10/2015,600000.0,4,2.75,2950,5803,2007,98028,47.7368,-122.231
12999,4/15/2015,726888.0,5,3.0,2970,7261,1999,98075,47.5994,-122.019
13000,12/6/2014,285000.0,2,1.0,720,6400,1943,98126,47.5286,-122.368
13001,2/6/2015,365000.0,2,1.0,770,5680,1929,98117,47.6951,-122.366
13002,3/9/2015,295000.0,4,2.0,1650,7200,1964,98133,47.7543,-122.344
13003,3/18/2015,460000.0,3,2.25,1620,7350,1969,98034,47.7248,-122.179
13004,9/25/2014,230000.0,3,1.5,1510,10588,1947,98198,47.3775,-122.319
13005,5/22/2014,337000.0,3,1.0,1070,6109,1951,98125,47.7207,-122.32
13006,9/8/2014,300000.0,3,1.0,1010,6300,1957,98133,47.7304,-122.352
13007,1/30/2015,2300000.0,4,2.5,3370,8402,1962,98112,47.6349,-122.29
13008,12/10/2014,360000.0,4,2.5,2000,5500,2003,98038,47.3552,-122.014
13009,3/16/2015,585000.0,3,2.5,2060,10839,1987,98029,47.5675,-122.016
13010,10/8/2014,182700.0,3,2.25,1740,6650,1978,98023,47.2979,-122.379
13011,4/28/2015,305000.0,3,2.25,1740,6650,1978,98023,47.2979,-122.379
13012,5/5/2014,309950.0,3,2.5,1880,7838,1994,98055,47.4439,-122.19
13013,3/16/2015,550000.0,3,1.0,960,12527,1972,98033,47.6891,-122.203
13014,11/11/2014,825000.0,3,2.5,3280,26413,1985,98074,47.6395,-122.05
13015,10/1/2014,998500.0,2,1.0,1570,4400,1914,98122,47.6112,-122.293
13016,11/1/2014,644500.0,4,2.5,2990,5342,2004,98074,47.6124,-122.009
13017,1/12/2015,320000.0,3,2.0,1250,8636,1968,98059,47.5066,-122.159
13018,10/15/2014,266950.0,3,2.5,1920,4803,2005,98042,47.3745,-122.127
13019,5/14/2014,633100.0,4,2.5,2470,33305,1993,98053,47.6303,-121.99
13020,8/5/2014,395000.0,2,1.0,960,6700,1951,98103,47.6955,-122.357
13021,3/16/2015,259250.0,3,1.0,940,5904,1947,98103,47.699,-122.35
13022,11/6/2014,300000.0,3,1.0,1260,5000,1968,98014,47.6492,-121.915
13023,2/20/2015,413000.0,3,1.75,2280,139392,1977,98092,47.291,-122.118
13024,8/1/2014,435000.0,3,2.25,1740,8491,1958,98177,47.7758,-122.379
13025,10/3/2014,500000.0,4,2.75,2630,15000,1976,98072,47.7425,-122.089
13026,8/1/2014,402000.0,4,1.75,2430,5481,1953,98108,47.5569,-122.298
13027,5/1/2015,777700.0,3,2.5,2260,251460,1995,98070,47.4096,-122.449
13028,3/23/2015,580000.0,2,1.5,1220,5000,1938,98103,47.6624,-122.348
13029,9/8/2014,570000.0,3,1.75,2580,40392,1986,98072,47.7637,-122.134
13030,12/8/2014,174950.0,2,1.0,730,6000,1950,98198,47.3832,-122.3
13031,5/7/2014,300000.0,2,1.0,760,3001,1913,98144,47.5874,-122.311
13032,9/23/2014,435000.0,3,1.5,1740,6988,1950,98133,47.7211,-122.33
13033,5/28/2014,840000.0,4,2.5,3420,8405,2000,98074,47.6328,-122.064
13034,6/18/2014,469000.0,5,2.5,2240,7543,1966,98177,47.7756,-122.372
13035,11/12/2014,870000.0,4,1.75,1920,3600,1907,98119,47.6382,-122.368
13036,6/4/2014,532000.0,4,1.75,2020,7029,1979,98052,47.6983,-122.127
13037,3/26/2015,455000.0,4,1.5,1880,11400,1955,98177,47.7718,-122.381
13038,7/31/2014,201000.0,3,1.0,1010,25277,1961,98019,47.7242,-121.951
13039,9/23/2014,649000.0,5,3.25,3990,13087,1991,98042,47.3632,-122.061
13040,5/24/2015,445500.0,2,1.75,1390,6670,1941,98115,47.6914,-122.308
13041,5/27/2014,475000.0,3,2.0,1230,11502,1984,98052,47.7017,-122.127
13042,4/30/2015,590000.0,4,2.5,2940,29013,1992,98077,47.7635,-122.044
13043,2/24/2015,565000.0,4,1.5,2190,8296,1935,98136,47.5158,-122.385
13044,9/15/2014,110000.0,1,1.0,640,10280,1920,98126,47.5144,-122.368
13045,12/19/2014,375000.0,3,2.5,1670,7740,1974,98126,47.5222,-122.37
13046,7/18/2014,255000.0,3,1.5,1240,8528,1967,98058,47.4478,-122.157
13047,4/29/2015,315000.0,5,1.75,1850,14800,1937,98168,47.4935,-122.321
13048,11/20/2014,496600.0,4,2.25,2020,8400,1961,98006,47.5488,-122.171
13049,7/14/2014,380000.0,3,1.0,1020,4800,1944,98118,47.5615,-122.272
13050,11/10/2014,338950.0,3,1.75,1610,22496,1974,98042,47.3443,-122.073
13051,10/19/2014,542500.0,5,3.5,2730,42500,1989,98027,47.4587,-121.996
13052,8/16/2014,739000.0,5,2.5,2840,5000,1913,98144,47.5817,-122.291
13053,6/19/2014,549000.0,4,1.75,1290,3060,1906,98103,47.6798,-122.348
13054,6/24/2014,252000.0,3,2.25,1670,7881,1977,98031,47.4105,-122.18
13055,9/22/2014,1700000.0,4,4.5,3860,15246,2004,98006,47.56,-122.161
13056,6/11/2014,735000.0,4,1.75,2460,5100,1909,98115,47.6782,-122.3
13057,7/9/2014,270000.0,4,2.5,1660,8063,1978,98198,47.3761,-122.32
13058,2/4/2015,2250000.0,3,2.5,3420,8700,1951,98112,47.6352,-122.29
13059,10/10/2014,155000.0,2,1.0,1010,43056,1990,98014,47.7105,-121.316
13060,3/2/2015,469000.0,4,2.5,2240,5624,1961,98108,47.5574,-122.308
13061,1/8/2015,305000.0,4,2.25,2340,5250,1965,98118,47.5183,-122.266
13062,7/10/2014,675000.0,3,1.75,1920,4500,1924,98107,47.6645,-122.357
13063,12/31/2014,931000.0,3,2.5,2460,6600,1929,98109,47.6364,-122.351
13064,2/5/2015,385000.0,3,1.0,1470,11398,1950,98155,47.746,-122.296
13065,2/14/2015,815000.0,3,2.5,3400,12442,2001,98075,47.5611,-122.032
13066,3/30/2015,531000.0,3,2.25,1910,8390,1979,98034,47.73,-122.216
13067,3/23/2015,386500.0,4,1.0,1400,3600,1901,98144,47.5972,-122.295
13068,6/26/2014,475580.0,3,1.75,1520,11085,1983,98074,47.646,-122.068
13069,8/20/2014,358000.0,2,1.0,930,5077,1939,98133,47.7095,-122.35
13070,10/22/2014,677500.0,5,1.0,2340,4730,1918,98116,47.5895,-122.385
13071,5/8/2014,868500.0,3,2.5,2920,3942,2008,98056,47.531,-122.204
13072,2/9/2015,599380.0,3,1.75,1270,7350,1967,98005,47.6046,-122.168
13073,10/8/2014,712000.0,4,2.25,2450,11960,1979,98074,47.6351,-122.06
13074,4/30/2015,350000.0,5,1.75,1380,7620,1955,98106,47.5279,-122.345
13075,5/10/2014,875000.0,4,2.0,2520,6000,1921,98103,47.6767,-122.35
13076,3/4/2015,365000.0,3,2.25,2290,7350,1988,98058,47.429,-122.162
13077,5/21/2014,452000.0,4,2.0,1660,6150,1945,98126,47.5371,-122.368
13078,2/17/2015,915000.0,3,2.75,2800,9750,1957,98004,47.5862,-122.202
13079,1/5/2015,482500.0,3,2.5,1690,3068,2005,98053,47.6763,-122.028
13080,10/14/2014,425000.0,3,1.0,1180,7200,1949,98133,47.7121,-122.333
13081,12/11/2014,460000.0,2,1.75,1390,4160,1916,98105,47.6681,-122.324
13082,7/20/2014,666570.0,4,2.0,2320,7400,1913,98118,47.5558,-122.269
13083,10/14/2014,390000.0,3,2.25,2270,32112,1980,98042,47.3451,-122.094
13084,10/9/2014,650000.0,4,1.75,2640,8215,1966,98008,47.5819,-122.125
13085,10/1/2014,305000.0,3,2.0,1680,8487,1993,98022,47.1959,-122.01
13086,8/5/2014,250000.0,3,1.0,990,8100,1949,98146,47.4839,-122.341
13087,4/6/2015,438800.0,4,2.5,2770,4432,2004,98058,47.4541,-122.117
13088,12/15/2014,290000.0,2,1.0,950,5650,1943,98118,47.5149,-122.257
13089,5/1/2015,324950.0,4,2.0,2160,4800,1929,98055,47.4777,-122.212
13090,12/1/2014,453000.0,3,2.5,1650,1838,1991,98107,47.6666,-122.367
13091,9/19/2014,556000.0,3,1.0,1800,4005,1929,98117,47.6876,-122.38
13092,11/18/2014,315000.0,3,2.0,1660,11135,1971,98045,47.4897,-121.787
13093,5/27/2014,445830.0,3,2.5,1870,5449,2003,98011,47.7557,-122.22
13094,10/10/2014,1260000.0,3,3.5,3220,3960,1991,98116,47.5909,-122.384
13095,5/2/2014,287200.0,3,3.0,1850,19966,1992,98038,47.3493,-122.034
13096,9/23/2014,525000.0,4,1.5,1580,6360,1945,98115,47.6873,-122.286
13097,12/26/2014,1140000.0,4,4.25,4590,17621,2003,98033,47.6973,-122.205
13098,10/10/2014,381000.0,3,1.75,2700,18246,1967,98059,47.4817,-122.097
13099,6/6/2014,360000.0,3,1.75,1020,7020,1953,98155,47.7362,-122.314
13100,5/4/2015,619000.0,5,3.5,2950,2932,2004,98144,47.5923,-122.298
13101,2/19/2015,535000.0,2,1.75,1780,224769,1976,98038,47.4158,-122.002
13102,10/9/2014,402000.0,2,1.0,710,5100,1905,98117,47.6765,-122.381
13103,11/10/2014,600000.0,4,3.5,4300,70407,1992,98058,47.4472,-122.092
13104,9/10/2014,549950.0,3,2.5,2080,8690,1974,98166,47.4424,-122.344
13105,8/20/2014,300000.0,4,2.0,2360,7440,1955,98178,47.5044,-122.245
13106,3/25/2015,360000.0,6,2.0,2210,9870,1969,98059,47.4751,-122.145
13107,9/10/2014,419000.0,7,3.25,4340,8521,1986,98106,47.52,-122.338
13108,4/7/2015,510000.0,3,3.0,1320,1012,2009,98117,47.6904,-122.395
13109,9/16/2014,319950.0,3,2.5,1980,9907,1991,98022,47.1903,-122.013
13110,10/7/2014,1180000.0,5,5.0,3960,94089,1998,98038,47.38,-122.011
13111,10/3/2014,381000.0,4,2.5,2130,6003,2003,98058,47.4518,-122.12
13112,5/5/2015,256900.0,3,2.5,1720,3951,1992,98031,47.4033,-122.187
13113,2/19/2015,346000.0,5,1.0,1790,30456,1964,98030,47.3469,-122.195
13114,12/8/2014,465000.0,2,2.25,1390,1222,2009,98052,47.6754,-122.121
13115,5/6/2015,545000.0,3,2.0,1900,9975,1973,98027,47.5307,-122.054
13116,7/30/2014,516000.0,2,1.75,1640,3090,1925,98115,47.679,-122.319
13117,6/9/2014,550000.0,4,2.5,2700,5100,1968,98136,47.5331,-122.384
13118,5/5/2015,339950.0,4,2.25,2200,7150,1990,98042,47.3595,-122.089
13119,3/25/2015,417000.0,3,1.0,1310,8514,1953,98133,47.7502,-122.353
13120,2/25/2015,906000.0,4,2.5,2480,5000,1951,98105,47.6653,-122.272
13121,11/12/2014,980000.0,4,2.25,3010,9800,1973,98040,47.5336,-122.223
13122,4/13/2015,555000.0,4,2.5,2450,5079,2001,98056,47.5214,-122.191
13123,11/10/2014,468000.0,2,1.75,1250,7029,1986,98033,47.6936,-122.186
13124,10/20/2014,378000.0,3,1.75,2610,117176,1981,98022,47.2585,-121.925
13125,12/16/2014,430000.0,4,2.5,2010,16020,1962,98059,47.4821,-122.108
13126,5/16/2014,730100.0,4,2.5,3120,14300,2003,98027,47.5318,-122.055
13127,9/4/2014,219000.0,4,1.5,1370,7944,1961,98198,47.4224,-122.289
13128,11/21/2014,570000.0,3,2.5,2420,11953,1990,98074,47.6285,-122.054
13129,11/19/2014,262500.0,4,2.75,1500,7036,1979,98032,47.3665,-122.276
13130,5/29/2014,525000.0,5,2.5,2630,9216,2003,98019,47.7379,-121.966
13131,4/2/2015,520000.0,2,1.0,950,3880,1919,98117,47.687,-122.389
13132,12/9/2014,417400.0,3,3.0,2680,12285,1970,98055,47.4633,-122.196
13133,5/12/2014,788000.0,4,3.25,3680,5759,2003,98027,47.5367,-122.067
13134,12/24/2014,320000.0,3,1.0,1270,7400,1956,98056,47.4831,-122.191
13135,9/5/2014,950000.0,6,1.0,2330,5000,1920,98117,47.6789,-122.397
13136,5/27/2014,255000.0,3,1.0,960,8100,1955,98155,47.7766,-122.307
13137,5/20/2014,260000.0,4,2.5,1990,6671,1989,98023,47.3078,-122.358
13138,3/12/2015,394000.0,3,1.0,1450,7930,1923,98126,47.5212,-122.371
13139,12/31/2014,575000.0,4,2.5,2280,27441,1996,98072,47.7628,-122.123
13140,3/19/2015,1250000.0,4,2.25,1830,7200,1923,98112,47.6315,-122.282
13141,8/4/2014,385000.0,3,2.25,1650,7800,1969,98011,47.7377,-122.197
13142,11/7/2014,456000.0,5,2.75,2720,193406,1968,98092,47.2838,-122.121
13143,5/6/2015,637000.0,4,2.5,1710,5000,1979,98115,47.6772,-122.285
13144,11/10/2014,485000.0,5,1.5,1420,9900,1964,98008,47.6348,-122.118
13145,5/12/2014,315275.0,3,1.75,1440,8040,1951,98125,47.7128,-122.306
13146,9/23/2014,252500.0,2,1.5,1280,8710,1967,98058,47.4472,-122.16
13147,3/23/2015,240000.0,2,1.0,1320,24319,1966,98027,47.4741,-122.015
13148,11/12/2014,790000.0,4,2.5,2560,12760,1949,98115,47.6947,-122.303
13149,5/14/2014,310000.0,3,1.0,1480,7830,1952,98133,47.7703,-122.336
13150,12/12/2014,1250000.0,4,2.5,2960,20240,1985,98146,47.5075,-122.389
13151,1/28/2015,425000.0,2,1.0,1160,5038,1942,98126,47.5304,-122.38
13152,6/3/2014,548000.0,3,2.5,2110,4099,2001,98072,47.7508,-122.17
13153,5/3/2014,379880.0,3,2.5,1650,14054,1986,98027,47.4821,-122.017
13154,5/30/2014,530000.0,3,2.5,1950,9906,1988,98074,47.6363,-122.025
13155,4/20/2015,695000.0,3,2.25,2600,220300,1977,98027,47.4562,-122.016
13156,5/27/2014,435000.0,3,1.0,1270,4000,1928,98126,47.5695,-122.376
13157,5/21/2014,540000.0,3,1.75,1300,62290,1983,98053,47.6529,-121.979
13158,6/20/2014,425000.0,3,2.25,1790,10209,1967,98072,47.7492,-122.086
13159,7/15/2014,490000.0,3,2.5,1930,7266,2005,98125,47.7191,-122.309
13160,7/3/2014,220000.0,4,1.0,1200,6000,1923,98106,47.5307,-122.352
13161,1/7/2015,540000.0,4,2.5,2050,3784,2001,98034,47.7189,-122.181
13162,12/22/2014,670000.0,3,1.0,1710,6195,1946,98105,47.6706,-122.265
13163,11/19/2014,667500.0,3,1.75,2130,20423,1953,98004,47.6339,-122.192
13164,9/16/2014,585000.0,3,3.5,1700,2197,2010,98116,47.5767,-122.41
13165,11/18/2014,225000.0,3,1.5,1390,12500,1976,98014,47.6496,-121.908
13166,8/19/2014,375000.0,3,1.0,1230,9877,1954,98006,47.5745,-122.136
13167,11/24/2014,335000.0,3,2.0,1490,8847,1967,98177,47.7639,-122.363
13168,3/11/2015,680000.0,5,3.25,2440,15815,2014,98155,47.774,-122.28
13169,1/23/2015,600000.0,3,1.0,970,4800,1950,98112,47.6212,-122.298
13170,8/5/2014,161000.0,4,2.0,1700,8043,1954,98168,47.4758,-122.288
13171,1/14/2015,220000.0,4,2.0,1700,8043,1954,98168,47.4758,-122.288
13172,12/4/2014,420000.0,3,1.75,1720,5000,1932,98019,47.738,-121.983
13173,3/27/2015,710000.0,3,1.0,1400,2250,1909,98119,47.6373,-122.358
13174,1/22/2015,626000.0,4,2.5,2570,7221,1958,98117,47.6921,-122.387
13175,7/22/2014,279500.0,3,1.5,1200,8040,1959,98146,47.4901,-122.341
13176,5/23/2014,1610000.0,4,3.5,4390,11600,1990,98040,47.5862,-122.246
13177,8/1/2014,325000.0,2,1.0,1080,5000,1954,98106,47.5682,-122.359
13178,7/17/2014,380000.0,4,2.25,1860,7980,1966,98058,47.4524,-122.15
13179,8/26/2014,470000.0,4,2.75,2150,9820,1979,98011,47.7758,-122.2
13180,12/5/2014,363000.0,4,3.0,2250,12142,1986,98058,47.4338,-122.16
13181,2/19/2015,245000.0,4,2.25,2050,7700,1977,98023,47.3009,-122.375
13182,2/26/2015,525000.0,3,1.0,1010,3520,1902,98102,47.6208,-122.319
13183,6/25/2014,1700000.0,5,3.5,5850,22885,1978,98004,47.606,-122.211
13184,5/4/2015,658500.0,4,2.25,1900,5000,1963,98199,47.6456,-122.387
13185,4/24/2015,680000.0,2,1.0,1020,8442,1941,98136,47.5145,-122.391
13186,2/25/2015,835000.0,4,2.0,3390,16025,1987,98077,47.7222,-122.056
13187,6/6/2014,595000.0,4,2.5,1990,2175,2005,98107,47.6696,-122.371
13188,4/16/2015,419000.0,4,2.5,3190,4980,2005,98038,47.3657,-122.034
13189,9/15/2014,198900.0,2,1.0,1210,18700,1940,98042,47.3752,-122.166
13190,5/15/2014,1090000.0,4,3.25,3740,12080,1988,98077,47.7214,-122.056
13191,4/23/2015,500000.0,3,3.5,2150,4368,1998,98074,47.6213,-122.065
13192,7/11/2014,575000.0,4,1.75,2440,8100,1960,98177,47.7201,-122.361
13193,4/2/2015,324950.0,2,1.5,1230,1516,2000,98125,47.7265,-122.314
13194,2/26/2015,259000.0,3,2.5,2740,7980,1964,98168,47.473,-122.3
13195,5/16/2014,551000.0,2,2.0,2260,9604,1990,98011,47.7718,-122.208
13196,8/8/2014,488000.0,2,1.5,1000,5125,1942,98103,47.6926,-122.347
13197,3/5/2015,635000.0,4,2.25,2350,46173,1980,98053,47.6657,-122.067
13198,3/11/2015,395000.0,3,2.5,2300,8938,1989,98031,47.4181,-122.211
13199,8/18/2014,370000.0,3,1.0,1440,8287,1928,98155,47.7438,-122.315
13200,10/24/2014,675000.0,4,3.0,2780,5000,1919,98116,47.5721,-122.381
13201,4/2/2015,402000.0,3,1.0,1200,6825,1954,98133,47.7491,-122.353
13202,8/13/2014,825000.0,3,2.75,3040,24192,1987,98034,47.7108,-122.225
13203,2/17/2015,579000.0,3,2.75,2660,223027,1962,98038,47.4127,-122.071
13204,2/25/2015,455000.0,5,2.0,1510,3000,1983,98122,47.6029,-122.304
13205,7/22/2014,265000.0,3,2.5,1780,6527,1989,98092,47.2578,-122.217
13206,12/1/2014,713500.0,5,2.75,2920,9163,1976,98006,47.5668,-122.169
13207,1/6/2015,240000.0,3,1.0,1550,12670,1962,98056,47.5024,-122.169
13208,9/11/2014,570000.0,4,3.0,2710,217800,2006,98022,47.2411,-121.932
13209,6/26/2014,243800.0,3,1.0,1140,27760,1981,98027,47.5372,-121.972
13210,12/12/2014,543000.0,2,1.0,940,3864,1918,98103,47.6631,-122.345
13211,10/8/2014,1010000.0,3,2.25,2160,7500,1982,98112,47.6232,-122.299
13212,7/21/2014,625000.0,4,2.25,2470,17008,1979,98075,47.5924,-122.048
13213,9/25/2014,459950.0,4,2.5,2800,6567,2006,98038,47.3555,-122.002
13214,10/31/2014,370000.0,4,2.75,2420,39704,1985,98038,47.4053,-122.03
13215,10/31/2014,150000.0,4,2.0,1460,7254,1959,98178,47.5056,-122.254
13216,6/24/2014,683500.0,3,1.5,1820,5756,1946,98119,47.6479,-122.367
13217,6/4/2014,499950.0,3,2.5,1520,2208,2007,98119,47.6419,-122.374
13218,6/30/2014,255000.0,2,1.0,1320,9967,1919,98108,47.5693,-122.296
13219,3/26/2015,279000.0,3,2.5,1920,7779,1989,98031,47.4024,-122.171
13220,12/1/2014,910000.0,5,3.0,2640,5096,2009,98115,47.6809,-122.288
13221,5/20/2014,699000.0,4,2.5,2650,7945,2006,98125,47.7113,-122.296
13222,4/8/2015,1650000.0,4,3.25,3640,13530,1924,98039,47.6293,-122.238
13223,3/25/2015,248000.0,3,1.0,1420,8800,1981,98030,47.3746,-122.181
13224,11/7/2014,429000.0,3,1.0,1540,37950,1959,98001,47.3259,-122.289
13225,10/27/2014,685000.0,4,1.0,1550,15239,1930,98166,47.4502,-122.378
13226,7/31/2014,316000.0,2,1.0,730,5040,1927,98126,47.5387,-122.374
13227,3/10/2015,410000.0,2,1.0,2020,7540,1921,98118,47.5359,-122.28
13228,8/8/2014,299000.0,3,1.0,1200,15843,1955,98045,47.4991,-121.779
13229,6/18/2014,559000.0,2,1.0,1240,6400,1938,98126,47.5493,-122.377
13230,7/23/2014,575000.0,3,2.25,2680,100188,1978,98027,47.4776,-122.02
13231,7/14/2014,602000.0,3,2.5,1640,3804,1998,98122,47.6103,-122.3
